"ID","Region","Regulated.Dam","Primary.Purpose","Primary.Type","Height..m.","Length..km.","Volume..m3.","Year.Completed","Years.Modified","Surface..km2.","Drainage..km2.","Spillway","Last.Inspection.Date","Inspection.Frequency","Distance.to.Nearest.City..km.","Hazard","Assessment","Assessment.Date","Probability.of.Failure","Loss.given.failure...prop..Qm.","Loss.given.failure...liab..Qm.","Loss.given.failure...BI..Qm.","Height_clean","Length_clean","Length_missing","Volume_clean","Volume_missing","Volume_log","n_modifications","last_modification_year"
"SOAD03552","Navaldia","Yes","Recreation","Earth",4.689,0.07,NA,"1982","",0.01576,5.32658,"","08/09/2017","2",NA,"Significant","Poor",NA,0.137,18.6,32.5,6.1,4.689,0.07,0,NA,1,NA,"0","Unknow"
"SOAD05302","Navaldia","Yes","Recreation","Earth",6.739,0.073,NA,"1986","",0.01773,0,"Uncontrolled","19/10/2016","5",7.18,"Significant","Not Rated",2021-10-19,0.1423,27,135.5,7.5,6.739,0.073,0,NA,1,NA,"0","Unknow"
"SOAD08078","Navaldia","Yes","Flood Risk Reduction","Earth",6.5,0.2,NA,"Unknow","",NA,13.31645,"","09/08/2018","2",NA,"Significant","Not Rated",NA,0.1676,188.6,94,NA,6.5,0.2,0,NA,1,NA,"0","Unknow"
"SOAD08735","Lyndrassia","No","Unknow","Earth",17.885,0.14,NA,"Unknow","",0.07486,868.23254,"Uncontrolled","19/04/2021","1",NA,"High","Poor",2019-10-11,0.1245,46.5,512.9,NA,17.885,0.14,0,NA,1,NA,"0","Unknow"
"SOAD08991","Navaldia","Yes","Flood Risk Reduction","Earth",4.186,0.133,NA,"Unknow","",NA,2.66329,"","26/03/2019","2",NA,"Significant","Poor",NA,0.1478,460,314.3,NA,4.186,0.133,0,NA,1,NA,"0","Unknow"
"SOAD14049","Lyndrassia","Yes","Recreation","Earth",6.984,0.127,NA,"1963","",NA,NA,"","","Unknow",71.71,"Significant","",NA,0.1273,249.2,191.3,4.9,6.984,0.127,0,NA,1,NA,"0","Unknow"
"SOAD16126","Lyndrassia","No","Recreation","Earth",6.16,NA,0,"1990","",0.00788,727.07817,"Uncontrolled","","0",1.66,"High","Not Rated",NA,0.0874,17,667.1,7.3,6.16,NA,1,NA,1,NA,"0","Unknow"
"SOAD01088","Lyndrassia","No","Unknow","Earth",7.251,NA,0,"Unknow","",0.00788,266.329,"","","0",8.14,"High","Not Rated",NA,0.107,30.9,199.1,NA,7.251,NA,1,NA,1,NA,"0","Unknow"
"SOAD02260","Navaldia","Yes","Other","Earth",3.844,0.053,NA,"1980","",0.06107,7.98987,"Uncontrolled","11/08/2022","5",NA,"Significant","Fair",2023-02-16,0.1067,26.3,473.8,NA,3.844,0.053,0,NA,1,NA,"0","Unknow"
"SOAD03198","Navaldia","Yes","Recreation","Earth",7.737,0.087,NA,"1886","",0.01379,2.66329,"","05/12/2019","1",NA,"High","Fair",NA,0.0935,16.7,579.3,6.7,7.737,0.087,0,NA,1,NA,"0","Unknow"
"SOAD03788","Flumevale","Yes","Recreation","Earth",2.778,0.1,698,"1933","",0.01773,7.98987,"Uncontrolled","24/08/2022","2",0,"Significant","Satisfactory",2022-08-24,0.1303,43.8,343.5,5.8,2.778,0.1,0,698,0,6.54965074223381,"0","Unknow"
"SOAD08315","Navaldia","Yes","Flood Risk Reduction","Earth",5.768,0.033,NA,"2001","",0.00394,2.66329,"Uncontrolled","24/05/2019","2",NA,"Significant","Not Rated",NA,0.1646,15.1,465.8,NA,5.768,0.033,0,NA,1,NA,"0","Unknow"
"SOAD14643","Navaldia","Yes","Unknow","Earth",2.899,0,NA,"Unknow","",0,0,"Uncontrolled","30/01/2018","5",2.96,"High","Not Rated",2023-01-30,0.0697,11,943.9,NA,2.899,NA,1,NA,1,NA,"0","Unknow"
"SOAD15493","Navaldia","Yes","Recreation","Earth",7.259,0.05,NA,"Unknow","",0.00788,2.66329,"","17/11/2017","2",NA,"Significant","Fair",NA,0.1287,25.8,384,8.9,7.259,0.05,0,NA,1,NA,"0","Unknow"
"SOAD15721","Navaldia","Yes","Recreation","Earth",3.34,0.092,NA,"Unknow","",0.02167,2.66329,"","","2",NA,"Significant","Unsatisfactory",NA,0.166,47.1,308.9,7.5,3.34,0.092,0,NA,1,NA,"0","Unknow"
"SOAD16484","Navaldia","Yes","Flood Risk Reduction","Earth",1.775,0.25,NA,"1990","",0.00788,0,"","26/03/2019","2",NA,"Significant","Fair",NA,0.1485,15.2,259.5,NA,1.775,0.25,0,NA,1,NA,"0","Unknow"
"SOAD17280","Navaldia","Yes","Flood Risk Reduction","Earth",5.731,0.157,NA,"1988","",0.00788,2.66329,"","17/11/2015","2",NA,"Significant","Fair",NA,0.1396,33.6,463.7,NA,5.731,0.157,0,NA,1,NA,"0","Unknow"
"SOAD17404","Navaldia","Yes","Recreation","Earth",7.149,0.103,NA,"1992","",NA,0,"","26/03/2019","2",NA,"Significant","Poor",NA,0.153,369,339.1,5.3,7.149,0.103,0,NA,1,NA,"0","Unknow"
"SOAD18309","Navaldia","Yes","Recreation","Earth",15.943,0.08,NA,"1934","",0.00394,2.66329,"Uncontrolled","25/11/2019","1",NA,"High","Fair",NA,0.0991,15,927.6,8.2,15.943,0.08,0,NA,1,NA,"0","Unknow"
"SOAD01103","Navaldia","Yes","Recreation","Earth",9.308,0.119,21280,"1955","2005S",0.00591,0,"Uncontrolled","31/05/2023","5",4.75,"High","Fair",2023-08-28,0.0597,20.6,382,8.1,9.308,0.119,0,21280,0,9.96556993483267,"1","2005"
"SOAD05612","Navaldia","Yes","Unknow","Earth",8.192,0.117,NA,"Unknow","2016H",0.01576,0,"Uncontrolled","03/05/2017","5",NA,"High","Not Rated",2022-05-03,0.103,31.9,884.7,NA,8.192,0.117,0,NA,1,NA,"1","2016"
"SOAD06989","Navaldia","Yes","Flood Risk Reduction","Earth",9.677,0.117,NA,"1934","",0,2.66329,"Uncontrolled","12/02/2020","5",0.16,"High","Fair",2020-08-28,0.0813,32,224.1,NA,9.677,0.117,0,NA,1,NA,"0","Unknow"
"SOAD07069","Navaldia","Yes","Other","Earth",11.062,0.058,NA,"1982","",0.00394,0,"","15/11/2017","2",NA,"Significant","Fair",NA,0.1318,27.8,452.5,NA,11.062,0.058,0,NA,1,NA,"0","Unknow"
"SOAD08746","Flumevale","Yes","Flood Risk Reduction","Earth",13.48,0.12,8900,"2005","",0.00788,0,"Uncontrolled","17/09/2020","1",0,"High","Fair",2020-09-17,0.0965,8.6,531.1,NA,13.48,0.12,0,8900,0,9.09391890895893,"0","Unknow"
"SOAD10319","Navaldia","No","Fire Protection, Stock, Or Small Fish Pond","Earth",4.331,0.167,NA,"1990","",0.01379,0,"Uncontrolled","23/03/2011","5",NA,"Significant","Not Rated",2016-03-23,0.0986,18.5,176.5,NA,4.331,0.167,0,NA,1,NA,"0","Unknow"
"SOAD13594","Navaldia","Yes","Flood Risk Reduction","Earth",5.431,0.067,NA,"Unknow","",NA,2.66329,"","29/01/2021","1",NA,"High","Poor",NA,0.1252,496.4,707.3,NA,5.431,0.067,0,NA,1,NA,"0","Unknow"
"SOAD13834","Navaldia","No","Unknow","Earth",4.727,0.15,NA,"Unknow","",0.01379,NA,"Uncontrolled","06/05/2014","Unknow",NA,"Significant","Not Rated",2019-05-06,0.1706,30.1,307.9,NA,4.727,0.15,0,NA,1,NA,"0","Unknow"
"SOAD00525","Lyndrassia","Yes","Recreation","Earth",21.487,0.077,35000,"1995","1995",0.01576,0,"Uncontrolled","05/08/2020","2",0,"High","Satisfactory",2007-12-21,0.0843,5.5,925.7,5.2,21.487,0.077,0,35000,0,10.463131911492,"1","1995"
"SOAD02236","Navaldia","Yes","Debris Control","Earth",10.437,0.133,NA,"1959","",NA,7.98987,"Uncontrolled","02/09/2020","1",NA,"High","Satisfactory",NA,0.1016,721.2,807.1,NA,10.437,0.133,0,NA,1,NA,"0","Unknow"
"SOAD04924","Navaldia","Yes","Unknow","Earth",6.356,0.093,NA,"2003","",0.00788,0,"Uncontrolled","02/06/2022","5",NA,"Significant","Satisfactory",2023-04-12,0.1111,32.5,436.1,NA,6.356,0.093,0,NA,1,NA,"0","Unknow"
"SOAD11226","Navaldia","Yes","Flood Risk Reduction","Earth",6.142,0.09,NA,"1988","",NA,2.66329,"","19/07/2019","2",NA,"Significant","Satisfactory",NA,0.1185,336.9,192.2,NA,6.142,0.09,0,NA,1,NA,"0","Unknow"
"SOAD14453","Navaldia","No","Unknow","Earth",3.548,0.133,NA,"Unknow","",0.02561,NA,"Uncontrolled","10/03/2015","Unknow",NA,"Significant","Not Rated",2020-03-10,0.1422,21.4,70.1,NA,3.548,0.133,0,NA,1,NA,"0","Unknow"
"SOAD15938","Navaldia","No","Recreation","Earth",3.964,0.05,NA,"1970","",0.01182,0,"Uncontrolled","21/07/2010","Unknow",NA,"Significant","Not Rated",2015-07-21,0.1387,45,431.7,8.3,3.964,0.05,0,NA,1,NA,"0","Unknow"
"SOAD18293","Navaldia","Yes","Irrigation","Earth",4.836,0.158,NA,"1987","",0.01379,2.66329,"","25/03/2021","1",NA,"High","Fair",NA,0.1046,10.7,613.5,18.3,4.836,0.158,0,NA,1,NA,"0","Unknow"
"SOAD01060","Navaldia","Yes","Recreation","Earth",4.802,0.1,NA,"Unknow","",0.02167,2.66329,"Uncontrolled","27/09/2019","5",NA,"High","Fair",2020-05-29,0.0752,9.6,915.9,6.2,4.802,0.1,0,NA,1,NA,"0","Unknow"
"SOAD02990","Navaldia","Yes","Flood Risk Reduction","Earth",7.524,0.047,NA,"1989","",NA,2.66329,"","05/03/2021","1",NA,"High","Fair",NA,0.1191,918,861.2,NA,7.524,0.047,0,NA,1,NA,"0","Unknow"
"SOAD07856","Lyndrassia","Yes","Flood Risk Reduction","Earth",14.225,0.117,45000,"1992","1991",0.01576,0,"Uncontrolled","02/06/2021","3",0,"High","Satisfactory",2007-12-21,0.0924,42.4,216.5,NA,14.225,0.117,0,45000,0,10.7144399907278,"1","1991"
"SOAD08929","Navaldia","Yes","Recreation","Earth",2.789,0.093,NA,"Unknow","2003H",0.03349,23.96961,"Uncontrolled","18/10/2019","2",NA,"Significant","Fair",NA,0.1218,15.8,372.5,6.3,2.789,0.093,0,NA,1,NA,"1","2003"
"SOAD10234","Flumevale","Yes","Water Supply","Earth",7.349,0.06,NA,"2007","2016",0.00788,0,"Uncontrolled","28/09/2021","2",3.35,"Significant","Satisfactory",2021-09-28,0.1222,33.1,879.3,54.1,7.349,0.06,0,NA,1,NA,"1","2016"
"SOAD12835","Flumevale","Yes","Water Supply","Earth",7.45,0.093,7400,"1964","2011H",0.00788,0,"Uncontrolled","05/05/2021","2",4.63,"Significant","Satisfactory",2021-05-05,0.1031,39.9,162.8,46.6,7.45,0.093,0,7400,0,8.90937040519747,"1","2011"
"SOAD14502","Navaldia","Yes","Recreation","Earth",3.413,0.05,NA,"2005","",0.01182,2.66329,"Uncontrolled","12/03/2021","2",NA,"Significant","Satisfactory",NA,0.1276,28.6,397.8,4.5,3.413,0.05,0,NA,1,NA,"0","Unknow"
"SOAD14830","Navaldia","Yes","Recreation","Earth",3.355,0.133,NA,"1982","2016H",0.01576,5.32658,"","10/03/2020","2",NA,"Significant","Poor",NA,0.1463,27.5,271.9,3.4,3.355,0.133,0,NA,1,NA,"1","2016"
"SOAD16585","Navaldia","Yes","Unknow","Earth",4.415,0.127,NA,"1966","",0.02167,2.66329,"Uncontrolled","29/10/2020","5",NA,"High","Fair",2014-06-18,0.0828,15.2,796.2,NA,4.415,0.127,0,NA,1,NA,"0","Unknow"
"SOAD18689","Navaldia","Yes","Flood Risk Reduction","Earth",4.56,0.197,NA,"2005","",NA,2.66329,"","25/04/2019","2",NA,"Significant","Fair",NA,0.155,66,247.2,NA,4.56,0.197,0,NA,1,NA,"0","Unknow"
"SOAD19237","Navaldia","Yes","Unknow","Earth",3.434,0.035,NA,"2000","",0.00788,119.84805,"Uncontrolled","18/10/2018","Unknow",NA,"Significant","Fair",2019-09-03,0.1319,43.3,340,NA,3.434,0.035,0,NA,1,NA,"0","Unknow"
"SOAD04037","Navaldia","Yes","Flood Risk Reduction","Earth",4.026,0.1,NA,"1993","",0.01576,0,"Uncontrolled","19/10/2018","5",0,"High","Satisfactory",2019-08-22,0.0608,43.4,124.7,NA,4.026,0.1,0,NA,1,NA,"0","Unknow"
"SOAD05573","Navaldia","Yes","Flood Risk Reduction","Earth",8.4,0.068,NA,"1986","2014S",NA,2.66329,"","04/11/2020","1",NA,"High","Satisfactory",NA,0.0839,779,840.8,NA,8.4,0.068,0,NA,1,NA,"1","2014"
"SOAD06120","Navaldia","No","Unknow","Earth",6.792,0.105,NA,"Unknow","",0.01379,90.55186,"Uncontrolled","03/06/2015","Unknow",NA,"Significant","Not Rated",2020-06-03,0.1704,19.3,39,NA,6.792,0.105,0,NA,1,NA,"0","Unknow"
"SOAD15736","Navaldia","Yes","Recreation","Earth",8.337,0.072,NA,"1914","",0.01576,2.66329,"","17/11/2017","2",NA,"Significant","Poor",NA,0.1459,35.9,92.3,8.5,8.337,0.072,0,NA,1,NA,"0","Unknow"
"SOAD20087","Navaldia","Yes","Flood Risk Reduction","Earth",8.197,0.098,NA,"Unknow","",0.00985,2.66329,"","19/10/2018","2",NA,"Significant","Fair",NA,0.1534,43.3,397,NA,8.197,0.098,0,NA,1,NA,"0","Unknow"
"SOAD00195","Navaldia","Yes","Unknow","Earth",6.562,0.098,NA,"1966","",0.02364,2.66329,"Uncontrolled","29/10/2020","2",NA,"High","Unsatisfactory",2022-05-23,0.1339,42.9,626.6,NA,6.562,0.098,0,NA,1,NA,"0","Unknow"
"SOAD00368","Navaldia","Yes","Flood Risk Reduction","Earth",9.16,0.06,NA,"1990","",NA,2.66329,"","31/12/2019","1",NA,"High","Satisfactory",NA,0.1008,849,693.6,NA,9.16,0.06,0,NA,1,NA,"0","Unknow"
"SOAD01805","Flumevale","No","Debris Control","Earth",24.241,0.167,0,"1938","",0.00788,13.31645,"Uncontrolled","18/05/2022","5",NA,"High","Not Available",NA,0.078,32.3,681.5,NA,24.241,0.167,0,NA,1,NA,"0","Unknow"
"SOAD03479","Navaldia","Yes","Recreation","Earth",10.136,0.108,NA,"1957","",0.01773,2.66329,"","01/06/2016","5",NA,"Low","Not Rated",NA,0.0332,8.4,19.5,8.8,10.136,0.108,0,NA,1,NA,"0","Unknow"
"SOAD03755","Navaldia","Yes","Recreation","Earth",3.47,0.077,NA,"Unknow","",0.00591,5.32658,"Uncontrolled","16/03/2023","2",NA,"High","Poor",2019-10-01,0.1284,11.7,706.5,4,3.47,0.077,0,NA,1,NA,"0","Unknow"
"SOAD05175","Navaldia","Yes","Flood Risk Reduction","Earth",3.762,0.127,NA,"2004","2011H",NA,2.66329,"","16/10/2020","1",NA,"High","Satisfactory",NA,0.0764,905.6,853.3,NA,3.762,0.127,0,NA,1,NA,"1","2011"
"SOAD08505","Navaldia","Yes","Flood Risk Reduction","Earth",2.78,0.167,NA,"1986","",0.00788,5.32658,"","11/04/2019","2",NA,"Significant","Fair",NA,0.1426,30.8,57.2,NA,2.78,0.167,0,NA,1,NA,"0","Unknow"
"SOAD09636","Navaldia","Yes","Water Supply","Earth",10.192,0.063,NA,"1926","",0.00788,10.65316,"","26/12/2019","1",NA,"High","Fair",NA,0.1095,5.2,568.4,25.4,10.192,0.063,0,NA,1,NA,"0","Unknow"
"SOAD10902","Navaldia","Yes","Recreation","Earth",5.346,0.08,NA,"Unknow","",0.02167,2.66329,"","26/02/2019","2",NA,"Significant","Fair",NA,0.1572,9.1,273.8,4.7,5.346,0.08,0,NA,1,NA,"0","Unknow"
"SOAD13575","Navaldia","Yes","Flood Risk Reduction","Earth",7.119,0.043,NA,"Unknow","",NA,2.66329,"","28/12/2020","1",NA,"High","Fair",NA,0.0961,793.5,928.7,NA,7.119,0.043,0,NA,1,NA,"0","Unknow"
"SOAD13805","Flumevale","No","Fish and Wildlife Pond","Earth",4.377,0.058,2461,"1934","",0,0,"Uncontrolled","18/08/2010","Unknow",25.04,"Significant","Not Rated",NA,0.1194,5,123.9,NA,4.377,0.058,0,2461,0,7.8087293067444,"0","Unknow"
"SOAD14755","Navaldia","Yes","Other","Earth",8.556,0.037,NA,"Unknow","",0.00394,0,"","13/12/2017","2",NA,"Significant","Satisfactory",NA,0.1385,11.7,43.4,NA,8.556,0.037,0,NA,1,NA,"0","Unknow"
"SOAD15283","Navaldia","Yes","Recreation","Earth",7.514,0.067,NA,"1931","",0.01773,5.32658,"","28/12/2020","1",NA,"High","Fair",NA,0.1177,28.3,551.7,9.1,7.514,0.067,0,NA,1,NA,"0","Unknow"
"SOAD15911","Navaldia","Yes","Recreation","Earth",4.349,0.115,NA,"1938","",0.02364,2.66329,"","23/09/2020","2",NA,"Significant","Fair",NA,0.1379,34.5,314.4,4.2,4.349,0.115,0,NA,1,NA,"0","Unknow"
"SOAD16757","Navaldia","Yes","Flood Risk Reduction","Earth",5.569,0.333,NA,"Unknow","",NA,2.66329,"","28/04/2020","1",NA,"High","Fair",NA,0.0982,788,667.3,NA,5.569,0.333,0,NA,1,NA,"0","Unknow"
"SOAD17127","Navaldia","Yes","Flood Risk Reduction","Earth",3.422,0.067,NA,"1999","",NA,5.32658,"","23/03/2021","2",NA,"Significant","Satisfactory",NA,0.1119,125.5,397.9,NA,3.422,0.067,0,NA,1,NA,"0","Unknow"
"SOAD00910","Navaldia","Yes","Unknow","Earth",3.985,0.158,NA,"Unknow","",0.02955,0,"Uncontrolled","28/05/2019","2",NA,"High","Poor",2019-11-25,0.1359,35.3,511.3,NA,3.985,0.158,0,NA,1,NA,"0","Unknow"
"SOAD03137","Flumevale","Yes","Hydroelectric","Earth",9.44,0.136,NA,"1983","",0.0197,NA,"","11/09/2019","2",NA,"Low","Satisfactory",2023-04-11,0.0644,15,8.5,NA,9.44,0.136,0,NA,1,NA,"0","Unknow"
"SOAD03483","Lyndrassia","No","Grade Stabilization","Earth",11.399,0.071,7290,"1993","",0.05319,1251.7463,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.0772,18.7,10.5,NA,11.399,0.071,0,7290,0,8.89439598980643,"0","Unknow"
"SOAD03983","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",9.229,0.043,NA,"1938","",NA,NA,"","","Unknow",10.07,"Low","",NA,0.0782,19,334.5,NA,9.229,0.043,0,NA,1,NA,"0","Unknow"
"SOAD05038","Navaldia","Yes","Recreation","Earth",3.49,0.017,NA,"Unknow","",0.04925,10.65316,"","27/08/2020","2",NA,"Significant","Fair",NA,0.1358,41.2,80.1,4,3.49,0.017,0,NA,1,NA,"0","Unknow"
"SOAD06212","Lyndrassia","No","Fish and Wildlife Pond","Earth",9.247,0.133,2000,"1965","",0.00788,93.21515,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.0931,33,22.8,NA,9.247,0.133,0,2000,0,7.60140233458373,"0","Unknow"
"SOAD06797","Navaldia","No","Recreation","Earth",0,0,NA,"Unknow","",0.01576,0,"","04/05/2009","5",NA,"Significant","Not Rated",2014-06-18,0.1492,29.2,178.4,4.1,NA,NA,1,NA,1,NA,"0","Unknow"
"SOAD06951","Lyndrassia","Yes","Flood Risk Reduction","Earth",15.695,0.117,0,"1992","1991",0.01773,0,"Uncontrolled","02/06/2021","3",0,"High","Satisfactory",2007-12-21,0.0858,8.8,707.7,NA,15.695,0.117,0,NA,1,NA,"1","1991"
"SOAD07781","Navaldia","Yes","Recreation","Earth",1.784,NA,NA,"2002","",0.0197,2.66329,"","10/10/2017","2",NA,"Significant","Not Rated",NA,0.1246,20.6,261.4,7.7,1.784,NA,1,NA,1,NA,"0","Unknow"
"SOAD09660","Navaldia","Yes","Water Supply","Earth",6.302,0.293,NA,"1993","2014S",0.01379,2.66329,"","30/08/2019","2",NA,"Significant","Not Rated",NA,0.1701,16.2,124.8,64.1,6.302,0.293,0,NA,1,NA,"1","2014"
"SOAD10274","Navaldia","Yes","Recreation","Earth",5.35,NA,NA,"2002","",0.02167,2.66329,"","10/10/2017","2",NA,"Significant","Not Rated",NA,0.1157,15.2,407.3,5.5,5.35,NA,1,NA,1,NA,"0","Unknow"
"SOAD11672","Navaldia","Yes","Unknow","Earth",7.312,0.133,NA,"Unknow","",0.01576,0,"Uncontrolled","07/08/2018","5",NA,"High","Not Rated",2023-08-07,0.0969,46.5,867.3,NA,7.312,0.133,0,NA,1,NA,"0","Unknow"
"SOAD13606","Navaldia","Yes","Irrigation","Earth",7.459,0.117,NA,"1987","",0.00788,2.66329,"","25/03/2021","1",NA,"High","Fair",NA,0.0957,21.6,665.9,7.3,7.459,0.117,0,NA,1,NA,"0","Unknow"
"SOAD13959","Navaldia","Yes","Recreation","Earth",9.452,0.107,NA,"1852","",0.00788,2.66329,"","14/06/2019","2",NA,"Significant","Fair",NA,0.1285,43.1,290.6,6.8,9.452,0.107,0,NA,1,NA,"0","Unknow"
"SOAD14676","Lyndrassia","No","Grade Stabilization","Earth",11.913,0.074,6250,"1997","",0.00788,0,"Uncontrolled","","Unknow",101.95,"Low","Not Available",NA,0.0921,31.9,96.9,NA,11.913,0.074,0,6250,0,8.74049672993181,"0","Unknow"
"SOAD18509","Flumevale","Yes","Recreation","Earth",5.384,0.193,NA,"Unknow","",0.01576,0,"","16/11/2021","2",6.48,"Significant","Satisfactory",2021-11-16,0.1246,38.9,358.6,4.3,5.384,0.193,0,NA,1,NA,"0","Unknow"
"SOAD19292","Navaldia","Yes","Flood Risk Reduction","Earth",8.455,0.075,NA,"1984","",0,2.66329,"Uncontrolled","02/05/2023","2",0,"High","Not Rated",2023-02-15,0.0811,26.3,360.7,NA,8.455,0.075,0,NA,1,NA,"0","Unknow"
"SOAD19595","Navaldia","Yes","Recreation","Earth",3.887,0.167,NA,"Unknow","",0.02364,0,"","27/09/2019","2",NA,"Significant","Satisfactory",NA,0.1495,29.5,406.3,3.3,3.887,0.167,0,NA,1,NA,"0","Unknow"
"SOAD19983","Navaldia","Yes","Recreation","Earth",7.284,0.102,NA,"1987","",0.01576,0,"","20/02/2018","2",NA,"Significant","Not Rated",NA,0.1392,25.9,122.4,8.8,7.284,0.102,0,NA,1,NA,"0","Unknow"
"SOAD00944","Lyndrassia","No","Grade Stabilization","Earth",10.153,0.092,9558,"1996","",0.00788,234.36952,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.1034,35.8,9.9,NA,10.153,0.092,0,9558,0,9.16523839806376,"0","Unknow"
"SOAD01763","Navaldia","Yes","Flood Risk Reduction","Earth",4.393,0.133,NA,"1982","2010H",NA,2.66329,"","10/10/2012","2",NA,"Significant","Fair",NA,0.1259,151.1,110.4,NA,4.393,0.133,0,NA,1,NA,"1","2010"
"SOAD05098","Navaldia","Yes","Other","Earth",17.434,0.055,NA,"1982","",0.00394,0,"","15/11/2017","2",NA,"Significant","Satisfactory",NA,0.1137,32.5,116.2,NA,17.434,0.055,0,NA,1,NA,"0","Unknow"
"SOAD05797","Lyndrassia","No","Fish and Wildlife Pond","Earth",9.642,0.157,9450,"1983","",0.03152,873.55912,"","","0",NA,"Low","Not Rated",NA,0.1136,12.4,19.3,NA,9.642,0.157,0,9450,0,9.15387583499506,"0","Unknow"
"SOAD08042","Lyndrassia","No","Grade Stabilization","Earth",11.472,0.073,5313,"1997","",0.03349,1997.4675,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.0798,45.7,18.3,NA,11.472,0.073,0,5313,0,8.57810012631976,"0","Unknow"
"SOAD09496","Navaldia","Yes","Recreation","Earth",3.75,0.167,NA,"Unknow","1950H;2002H",0.01576,0,"Uncontrolled","04/06/2019","5",NA,"High","Fair",2019-08-22,0.0873,44,752.9,6,3.75,0.167,0,NA,1,NA,"2","2002"
"SOAD10593","Flumevale","Yes","Unknow","Earth",8.948,0.16,NA,"1953","",0.03349,45.27593,"Uncontrolled","13/07/2018","6",1.61,"Low","Unsatisfactory",2011-05-18,0.0936,5.4,953.9,NA,8.948,0.16,0,NA,1,NA,"0","Unknow"
"SOAD10809","Lyndrassia","No","Recreation","Earth",10.791,NA,0,"1989","",0.00788,138.49108,"","","0",11.76,"High","Not Rated",NA,0.0949,44.6,427.2,4.8,10.791,NA,1,NA,1,NA,"0","Unknow"
"SOAD11828","Navaldia","Yes","Recreation","Earth",2.872,0.067,NA,"1983","",0.03546,NA,"","04/04/2020","1",NA,"High","Poor",NA,0.1091,23.2,839.5,8,2.872,0.067,0,NA,1,NA,"0","Unknow"
"SOAD12130","Flumevale","Yes","Irrigation","Earth",13.105,0.1,0,"1990","",0.01576,NA,"","21/02/2023","1",NA,"Significant","Fair",2017-09-01,0.1522,46.3,199,9.4,13.105,0.1,0,NA,1,NA,"0","Unknow"
"SOAD13715","Navaldia","Yes","Recreation","Earth",3.407,0.083,NA,"1960","",0.01576,5.32658,"","21/10/2020","2",NA,"Significant","Poor",NA,0.1675,46.1,365.2,4.5,3.407,0.083,0,NA,1,NA,"0","Unknow"
"SOAD14595","Navaldia","No","Fire Protection, Stock, Or Small Fish Pond","Earth",8.9,0.102,3963,"1957","",0,0,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.1174,41.4,23,NA,8.9,0.102,0,3963,0,8.28500889544988,"0","Unknow"
"SOAD15391","Navaldia","No","Flood Risk Reduction","Earth",8.606,0.087,NA,"1967","",0.00788,0,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.0943,21.3,15,NA,8.606,0.087,0,NA,1,NA,"0","Unknow"
"SOAD17444","Lyndrassia","No","Grade Stabilization","Earth",9.692,0.089,7960,"1995","",0.06501,1858.97642,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.0807,18.4,15.4,NA,9.692,0.089,0,7960,0,8.98230989908858,"0","Unknow"
"SOAD18446","Navaldia","Yes","Recreation","Earth",10.627,0.1,NA,"1917","",0.01773,2.66329,"","01/08/2019","5",NA,"Low","Not Rated",NA,0.0586,28.7,15.8,9.2,10.627,0.1,0,NA,1,NA,"0","Unknow"
"SOAD19597","Lyndrassia","No","Fish and Wildlife Pond","Earth",9.491,0.153,9180,"1983","",0.11229,1592.64742,"","","0",NA,"Low","Not Rated",NA,0.0633,45,15.3,NA,9.491,0.153,0,9180,0,9.1248914101437,"0","Unknow"
"SOAD19832","Lyndrassia","Yes","Irrigation","Earth",9.682,0.09,NA,"1951","",NA,NA,"","","Unknow",50.43,"Low","",NA,0.1125,15.6,153.1,35.1,9.682,0.09,0,NA,1,NA,"0","Unknow"
"SOAD20636","Flumevale","Yes","Water Supply","Earth",9.271,0.167,600,"1982","",0.01773,0,"","23/10/2018","6",1.61,"Low","Satisfactory",2016-07-22,0.0438,8.9,821.9,13.7,9.271,0.167,0,600,0,6.39859493453521,"0","Unknow"
"SOAD00507","Flumevale","Yes","Water Supply","Earth",16.582,0.087,16850,"1989","",0.00788,0,"Uncontrolled","25/03/2019","6",9.41,"Low","Not Rated",NA,0.0624,31.2,217.4,11,16.582,0.087,0,16850,0,9.73216528120054,"0","Unknow"
"SOAD00787","Lyndrassia","No","Fish and Wildlife Pond","Earth",8.937,0.117,2800,"1962","",0.03349,1669.88283,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.1295,47.3,13.1,NA,8.937,0.117,0,2800,0,7.93773177526011,"0","Unknow"
"SOAD01392","Navaldia","Yes","Flood Risk Reduction","Earth",5.932,0.067,NA,"2000","",NA,2.66329,"","25/10/2019","1",NA,"High","Satisfactory",NA,0.0891,543.8,701.4,NA,5.932,0.067,0,NA,1,NA,"0","Unknow"
"SOAD02244","Navaldia","Yes","Recreation","Earth",4.039,0.097,NA,"1970","",0.02561,0,"Uncontrolled","19/11/2019","5",6.48,"High","Fair",2020-06-30,0.0629,27,201.8,8.5,4.039,0.097,0,NA,1,NA,"0","Unknow"
